iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ECU,South America,Ecuador,9/28/2020,134965,218,1179.143,11280,1,26.429,7544.802,12.187,65.916,630.574,0.056,1.477,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,723,351221,19.634,0.04,3830,0.214,0.3079,3.2,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,9/29/2020,135749,784,1158,11312,32,26.571,7588.629,43.827,64.734,632.362,1.789,1.485,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3380,354601,19.823,0.189,3951,0.221,0.2931,3.4,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,9/30/2020,137047,1298,1022.143,11355,43,26.286,7661.19,72.561,57.14,634.766,2.404,1.469,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5317,359918,20.12,0.297,3833,0.214,0.2667,3.7,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/1/2020,138584,1537,1062.571,11433,78,31.429,7747.111,85.921,59.4,639.127,4.36,1.757,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5085,365003,20.404,0.284,3939,0.22,0.2698,3.7,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/2/2020,139534,950,1008.429,11495,62,37,7800.218,53.107,56.373,642.593,3.466,2.068,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4543,369546,20.658,0.254,3960,0.221,0.2547,3.9,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/3/2020,140351,817,910,11597,102,46.286,7845.89,45.672,50.871,648.295,5.702,2.587,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3268,372814,20.841,0.183,3576,0.2,0.2545,3.9,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/4/2020,141034,683,898.143,11647,50,52.571,7884.071,38.181,50.208,651.09,2.795,2.939,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2461,375275,20.979,0.138,3540,0.198,0.2537,3.9,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,35578.8,60.77,18.28,1988.923147
ECU,South America,Ecuador,10/5/2020,141339,305,910.571,11681,34,57.286,7901.121,17.05,50.903,652.99,1.901,3.202,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1020,376295,21.036,0.057,3582,0.2,0.2542,3.9,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/6/2020,142056,717,901,11702,21,55.714,7941.203,40.082,50.368,654.164,1.174,3.115,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2576,378871,21.18,0.144,3467,0.194,0.2599,3.8,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/7/2020,143531,1475,926.286,11743,41,55.429,8023.658,82.455,51.781,656.456,2.292,3.099,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5215,384086,21.471,0.292,3453,0.193,0.2683,3.7,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/8/2020,145045,1514,923,12141,398,101.143,8108.294,84.636,51.597,678.705,22.249,5.654,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4780,388866,21.738,0.267,3409,0.191,0.2708,3.7,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/9/2020,145848,803,902,12175,34,97.143,8153.183,44.889,50.424,680.606,1.901,5.43,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3768,392634,21.949,0.211,3298,0.184,0.2735,3.7,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/10/2020,146828,980,925.286,12188,13,84.429,8207.967,54.784,51.725,681.333,0.727,4.72,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5946,398580,22.281,0.332,3681,0.206,0.2514,4,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/11/2020,147033,205,857,12191,3,77.714,8219.427,11.46,47.908,681.5,0.168,4.344,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1041,399621,22.34,0.058,3478,0.194,0.2464,4.1,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,36006.5,60.07,30.59,2012.832397
ECU,South America,Ecuador,10/12/2020,147315,282,853.714,12218,27,76.714,8235.191,15.764,47.724,683.01,1.509,4.288,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1001,400622,22.396,0.056,3475,0.194,0.2457,4.1,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/13/2020,148171,856,873.571,12235,17,76.143,8283.043,47.852,48.834,683.96,0.95,4.257,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2780,403402,22.551,0.155,3504,0.196,0.2493,4,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/14/2020,149083,912,793.143,12264,29,74.429,8334.026,50.983,44.338,685.581,1.621,4.161,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4493,407895,22.802,0.251,3401,0.19,0.2332,4.3,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/15/2020,150360,1277,759.286,12306,42,23.571,8405.412,71.387,42.446,687.929,2.348,1.318,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5167,413062,23.091,0.289,3457,0.193,0.2196,4.6,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/16/2020,151659,1299,830.143,12357,51,26,8478.029,72.617,46.407,690.78,2.851,1.453,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4556,417618,23.346,0.255,3569,0.2,0.2326,4.3,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.39,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/17/2020,152422,763,799.143,12375,18,26.714,8520.682,42.653,44.674,691.786,1.006,1.493,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2900,420518,23.508,0.162,3134,0.175,0.255,3.9,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/18/2020,153289,867,893.714,12387,12,28,8569.149,48.467,49.96,692.457,0.671,1.565,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4357,424875,23.751,0.244,3608,0.202,0.2477,4,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,36317,59.2,22.14,2030.189942
ECU,South America,Ecuador,10/19/2020,153423,134,872.571,12395,8,25.286,8576.64,7.491,48.778,692.904,0.447,1.414,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,566,425441,23.783,0.032,3546,0.198,0.2461,4.1,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/20/2020,154115,692,849.143,12404,9,24.143,8615.324,38.684,47.469,693.407,0.503,1.35,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2131,427572,23.902,0.119,3453,0.193,0.2459,4.1,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/21/2020,155625,1510,934.571,12453,49,27,8699.736,84.412,52.244,696.147,2.739,1.509,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6148,433720,24.246,0.344,3689,0.206,0.2533,3.9,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/22/2020,156451,826,870.143,12500,47,27.714,8745.911,46.175,48.643,698.774,2.627,1.549,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4673,438393,24.507,0.261,3619,0.202,0.2404,4.2,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/23/2020,158270,1819,944.429,12528,28,24.429,8847.597,101.686,52.795,700.339,1.565,1.366,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9421,447814,25.034,0.527,4314,0.241,0.2189,4.6,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/24/2020,159614,1344,1027.429,12542,14,23.857,8922.729,75.132,57.435,701.122,0.783,1.334,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7363,455177,25.445,0.412,4951,0.277,0.2075,4.8,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/25/2020,161635,2021,1192.286,12553,11,23.714,9035.706,112.978,66.651,701.737,0.615,1.326,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10124,465301,26.011,0.566,5775,0.323,0.2065,4.8,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,36668.9,58.44,25.06,2049.861827
ECU,South America,Ecuador,10/26/2020,162178,543,1250.714,12573,20,25.429,9066.061,30.355,69.917,702.855,1.118,1.422,1.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1421,466722,26.091,0.079,5897,0.33,0.2121,4.7,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/27/2020,163192,1014,1296.714,12588,15,26.286,9122.746,56.685,72.489,703.693,0.839,1.469,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4557,471279,26.345,0.255,6244,0.349,0.2077,4.8,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/28/2020,164908,1716,1326.143,12608,20,22.143,9218.673,95.928,74.134,704.811,1.118,1.238,1.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6215,477494,26.693,0.347,6253,0.35,0.2121,4.7,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/29/2020,166302,1394,1407.286,12622,14,17.429,9296.601,77.927,78.67,705.594,0.783,0.974,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6957,484451,27.082,0.389,6580,0.368,0.2139,4.7,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/30/2020,167147,845,1268.143,12632,10,14.857,9343.838,47.237,70.892,706.153,0.559,0.831,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3446,487897,27.274,0.193,5726,0.32,0.2215,4.5,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,10/31/2020,168192,1045,1225.429,12670,38,18.286,9402.255,58.418,68.504,708.277,2.124,1.022,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5435,493332,27.578,0.304,5451,0.305,0.2248,4.4,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/1/2020,169194,1002,1079.857,12684,14,18.714,9458.269,56.014,60.366,709.06,0.783,1.046,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3751,497083,27.788,0.21,4540,0.254,0.2379,4.2,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,36913.4,57.51,17.03,2063.529846
ECU,South America,Ecuador,11/2/2020,169562,368,1054.857,12692,8,17,9478.841,20.572,58.969,709.507,0.447,0.95,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1328,498411,27.862,0.074,4527,0.253,0.233,4.3,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/3/2020,170110,548,988.286,12698,6,15.714,9509.475,30.634,55.247,709.843,0.335,0.878,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1820,500231,27.964,0.102,4136,0.231,0.2389,4.2,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/4/2020,171433,1323,932.143,12704,6,13.714,9583.433,73.958,52.109,710.178,0.335,0.767,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5308,505539,28.261,0.297,4006,0.224,0.2327,4.3,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/5/2020,171783,350,783,12730,26,15.429,9602.999,19.566,43.771,711.631,1.453,0.862,0.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2675,508214,28.41,0.15,3395,0.19,0.2306,4.3,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/6/2020,172508,725,765.857,12761,31,18.429,9643.528,40.529,42.813,713.364,1.733,1.03,0.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4363,512577,28.654,0.244,3526,0.197,0.2172,4.6,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/7/2020,173486,978,756.286,12815,54,20.714,9698.2,54.672,42.278,716.383,3.019,1.158,0.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4104,516681,28.883,0.229,3336,0.186,0.2267,4.4,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/8/2020,174907,1421,816.143,12830,15,20.857,9777.637,79.437,45.624,717.222,0.839,1.166,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6742,523423,29.26,0.377,3763,0.21,0.2169,4.6,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,37122.1,56.55,14.29,2075.196576
ECU,South America,Ecuador,11/9/2020,175269,362,815.286,12839,9,21,9797.873,20.236,45.576,717.725,0.503,1.174,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1556,524979,29.347,0.087,3795,0.212,0.2148,4.7,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/10/2020,175711,442,800.143,12849,10,21.571,9822.582,24.709,44.73,718.284,0.559,1.206,0.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1950,526929,29.456,0.109,3814,0.213,0.2098,4.8,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/11/2020,176630,919,742.429,12920,71,30.857,9873.956,51.374,41.503,722.253,3.969,1.725,0.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4173,531102,29.69,0.233,3652,0.204,0.2033,4.9,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/12/2020,177513,883,818.571,12946,26,30.857,9923.317,49.361,45.76,723.706,1.453,1.725,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3401,534503,29.88,0.19,3756,0.21,0.2179,4.6,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/13/2020,178674,1161,880.857,12977,31,30.857,9988.219,64.902,49.242,725.439,1.733,1.725,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4586,539089,30.136,0.256,3787,0.212,0.2326,4.3,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/14/2020,179627,953,877.286,12997,20,26,10041.494,53.275,49.042,726.557,1.118,1.453,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4385,543474,30.381,0.245,3828,0.214,0.2292,4.4,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
ECU,South America,Ecuador,11/15/2020,180295,668,769.714,13008,11,25.429,10078.836,37.342,43.029,727.172,0.615,1.422,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3145,546619,30.557,0.176,3314,0.185,0.2323,4.3,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,37459.8,55.85,23.74,2094.074654
ECU,South America,Ecuador,11/16/2020,180676,381,772.429,13016,8,25.286,10100.135,21.299,43.18,727.619,0.447,1.414,0.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1376,547995,30.634,0.077,3288,0.184,0.2349,4.3,people tested,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52.78,17888474,66.939,28.1,7.104,4.458,10581.936,3.6,140.448,5.55,2,12.3,80.635,1.5,77.01,0.759,NULL,NULL,NULL,NULL
